Timp,ID_Corp,PozitieX,PozitieY,UnghiPhi,VitezaX,VitezaY,VitezaOmega,AcceleratieX,AcceleratieY,AcceleratieEpsilon
2.7660,1,4.9246,0.8650,0.1739,-0.0006,0.0036,0.0007,0.0000,0.0000,0.0000
2.7660,2,7.9088,0.6419,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000
2.7660,3,8.2310,2.1559,-0.0006,-0.0076,0.0034,-0.0003,0.0000,0.0000,0.0000
2.8000,1,4.9246,0.8650,0.1739,-0.0006,0.0036,0.0007,0.0000,0.0000,0.0000
2.8000,2,7.9088,0.6419,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000
2.8000,3,8.2308,2.1559,-0.0006,-0.0076,0.0034,-0.0003,0.0000,0.0000,0.0000
2.8340,1,4.9246,0.8650,0.1739,-0.0006,0.0036,0.0007,0.0000,0.0000,0.0000
2.8340,2,7.9088,0.6419,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000
2.8340,3,8.2307,2.1559,-0.0006,-0.0076,0.0034,-0.0003,0.0000,0.0000,0.0000
2.8700,1,4.9246,0.8650,0.1739,-0.0006,0.0036,0.0007,0.0000,0.0000,0.0000
2.8700,2,7.9088,0.6419,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000
2.8700,3,8.2306,2.1558,-0.0006,-0.0076,0.0034,-0.0003,0.0000,0.0000,0.0000
2.9020,1,4.9246,0.8650,0.1739,-0.0006,0.0036,0.0007,0.0000,0.0000,0.0000
2.9020,2,7.9088,0.6419,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000
2.9020,3,8.2304,2.1558,-0.0006,-0.0076,0.0034,-0.0003,0.0000,0.0000,0.0000
2.9320,1,4.9246,0.8650,0.1739,-0.0006,0.0036,0.0007,0.0000,0.0000,0.0000
2.9320,2,7.9088,0.6419,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000
2.9320,3,8.2303,2.1558,-0.0006,-0.0076,0.0034,-0.0003,0.0000,0.0000,0.0000
2.9700,1,4.9246,0.8650,0.1739,-0.0006,0.0036,0.0007,0.0000,0.0000,0.0000
2.9700,2,7.9088,0.6419,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000
2.9700,3,8.2302,2.1558,-0.0006,-0.0076,0.0034,-0.0003,0.0000,0.0000,0.0000
3.0020,1,4.9246,0.8650,0.1739,-0.0006,0.0036,0.0007,0.0000,0.0000,0.0000
3.0020,2,7.9088,0.6419,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000
3.0020,3,8.2301,2.1557,-0.0006,-0.0076,0.0034,-0.0003,0.0000,0.0000,0.0000
3.0320,1,4.9246,0.8650,0.1739,-0.0006,0.0036,0.0007,0.0000,0.0000,0.0000
3.0320,2,7.9088,0.6419,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000
3.0320,3,8.2299,2.1557,-0.0006,-0.0076,0.0034,-0.0003,0.0000,0.0000,0.0000
3.0680,1,4.9246,0.8650,0.1739,-0.0006,0.0036,0.0007,0.0000,0.0000,0.0000
3.0680,2,7.9088,0.6419,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000
3.0680,3,8.2298,2.1557,-0.0006,-0.0076,0.0034,-0.0003,0.0000,0.0000,0.0000
3.1000,1,4.9246,0.8650,0.1739,-0.0006,0.0036,0.0007,0.0000,0.0000,0.0000
3.1000,2,7.9088,0.6419,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000
3.1000,3,8.2297,2.1557,-0.0006,-0.0076,0.0034,-0.0003,0.0000,0.0000,0.0000
3.1340,1,4.9246,0.8650,0.1739,-0.0006,0.0036,0.0007,0.0000,0.0000,0.0000
3.1340,2,7.9088,0.6419,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000
3.1340,3,8.2295,2.1556,-0.0006,-0.0076,0.0034,-0.0003,0.0000,0.0000,0.0000
3.1680,1,4.9246,0.8650,0.1739,-0.0006,0.0036,0.0007,0.0000,0.0000,0.0000
3.1680,2,7.9088,0.6419,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000
3.1680,3,8.2294,2.1556,-0.0006,-0.0076,0.0034,-0.0003,0.0000,0.0000,0.0000
3.2020,1,4.9246,0.8650,0.1739,-0.0006,0.0036,0.0007,0.0000,0.0000,0.0000
3.2020,2,7.9088,0.6419,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000
3.2020,3,8.2293,2.1556,-0.0006,-0.0076,0.0034,-0.0003,0.0000,0.0000,0.0000
3.2340,1,4.9246,0.8650,0.1739,-0.0006,0.0036,0.0007,0.0000,0.0000,0.0000
3.2340,2,7.9088,0.6419,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000
3.2340,3,8.2292,2.1556,-0.0006,-0.0076,0.0034,-0.0003,0.0000,0.0000,0.0000
3.2660,1,4.9246,0.8650,0.1739,-0.0006,0.0036,0.0007,0.0000,0.0000,0.0000
3.2660,2,7.9088,0.6419,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000
3.2660,3,8.2290,2.1555,-0.0006,-0.0076,0.0034,-0.0003,0.0000,0.0000,0.0000
3.3020,1,4.9246,0.8650,0.1739,-0.0006,0.0036,0.0007,0.0000,0.0000,0.0000
3.3020,2,7.9088,0.6419,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000
3.3020,3,8.2289,2.1555,-0.0006,-0.0076,0.0034,-0.0003,0.0000,0.0000,0.0000
3.3340,1,4.9246,0.8650,0.1739,-0.0006,0.0036,0.0007,0.0000,0.0000,0.0000
3.3340,2,7.9088,0.6419,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000
3.3340,3,8.2288,2.1555,-0.0006,-0.0076,0.0034,-0.0003,0.0000,0.0000,0.0000
3.3700,1,4.9246,0.8650,0.1739,-0.0006,0.0036,0.0007,0.0000,0.0000,0.0000
3.3700,2,7.9088,0.6419,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000
3.3700,3,8.2286,2.1555,-0.0007,-0.0076,0.0034,-0.0003,0.0000,0.0000,0.0000
3.4020,1,4.9246,0.8650,0.1739,-0.0006,0.0036,0.0007,0.0000,0.0000,0.0000
3.4020,2,7.9088,0.6419,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000
3.4020,3,8.2285,2.1554,-0.0007,-0.0076,0.0034,-0.0003,0.0000,0.0000,0.0000
3.4340,1,4.9246,0.8650,0.1739,-0.0006,0.0036,0.0007,0.0000,0.0000,0.0000
3.4340,2,7.9088,0.6419,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000
3.4340,3,8.2284,2.1554,-0.0007,-0.0076,0.0034,-0.0003,0.0000,0.0000,0.0000
3.4700,1,4.9246,0.8650,0.1739,-0.0006,0.0036,0.0007,0.0000,0.0000,0.0000
3.4700,2,7.9088,0.6419,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000
3.4700,3,8.2283,2.1554,-0.0007,-0.0076,0.0034,-0.0003,0.0000,0.0000,0.0000
3.5000,1,4.9246,0.8650,0.1739,-0.0006,0.0036,0.0007,0.0000,0.0000,0.0000
3.5000,2,7.9088,0.6419,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000
3.5000,3,8.2282,2.1554,-0.0007,-0.0076,0.0034,-0.0003,0.0000,0.0000,0.0000
3.5340,1,4.9246,0.8650,0.1739,-0.0006,0.0036,0.0007,0.0000,0.0000,0.0000
3.5340,2,7.9088,0.6419,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000
3.5340,3,8.2280,2.1554,-0.0007,-0.0076,0.0034,-0.0003,0.0000,0.0000,0.0000
3.5700,1,4.9246,0.8650,0.1739,-0.0006,0.0036,0.0007,0.0000,0.0000,0.0000
3.5700,2,7.9088,0.6419,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000
3.5700,3,8.2279,2.1553,-0.0007,-0.0076,0.0034,-0.0003,0.0000,0.0000,0.0000
3.6020,1,4.9246,0.8650,0.1739,-0.0006,0.0036,0.0007,0.0000,0.0000,0.0000
3.6020,2,7.9088,0.6419,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000
3.6020,3,8.2278,2.1553,-0.0007,-0.0076,0.0034,-0.0003,0.0000,0.0000,0.0000
3.6320,1,4.9246,0.8650,0.1739,-0.0006,0.0036,0.0007,0.0000,0.0000,0.0000
3.6320,2,7.9088,0.6419,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000
3.6320,3,8.2276,2.1553,-0.0007,-0.0076,0.0034,-0.0003,0.0000,0.0000,0.0000
3.6660,1,4.9246,0.8650,0.1739,-0.0006,0.0036,0.0007,0.0000,0.0000,0.0000
3.6660,2,7.9088,0.6419,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000
3.6660,3,8.2275,2.1553,-0.0007,-0.0076,0.0034,-0.0003,0.0000,0.0000,0.0000
3.7040,1,4.9246,0.8650,0.1739,-0.0006,0.0036,0.0007,0.0000,0.0000,0.0000
3.7040,2,7.9088,0.6419,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000
3.7040,3,8.2274,2.1552,-0.0007,-0.0076,0.0034,-0.0003,0.0000,0.0000,0.0000
3.7340,1,4.9246,0.8650,0.1739,-0.0006,0.0036,0.0007,0.0000,0.0000,0.0000
3.7340,2,7.9088,0.6419,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000
3.7340,3,8.2273,2.1552,-0.0007,-0.0076,0.0034,-0.0003,0.0000,0.0000,0.0000
3.7660,1,4.9246,0.8650,0.1739,-0.0006,0.0036,0.0007,0.0000,0.0000,0.0000
3.7660,2,7.9088,0.6419,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000
3.7660,3,8.2271,2.1552,-0.0007,-0.0076,0.0034,-0.0003,0.0000,0.0000,0.0000
3.8020,1,4.9246,0.8650,0.1739,-0.0006,0.0036,0.0007,0.0000,0.0000,0.0000
3.8020,2,7.9088,0.6419,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000
3.8020,3,8.2270,2.1552,-0.0007,-0.0076,0.0034,-0.0003,0.0000,0.0000,0.0000
3.8320,1,4.9246,0.8650,0.1739,-0.0006,0.0036,0.0007,0.0000,0.0000,0.0000
3.8320,2,7.9088,0.6419,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000
3.8320,3,8.2269,2.1551,-0.0007,-0.0076,0.0034,-0.0003,0.0000,0.0000,0.0000
3.8700,1,4.9246,0.8650,0.1739,-0.0006,0.0036,0.0007,0.0000,0.0000,0.0000
3.8700,2,7.9088,0.6419,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000
3.8700,3,8.2267,2.1551,-0.0007,-0.0076,0.0034,-0.0003,0.0000,0.0000,0.0000
3.9020,1,4.9246,0.8650,0.1739,-0.0006,0.0036,0.0007,0.0000,0.0000,0.0000
3.9020,2,7.9088,0.6419,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000
3.9020,3,8.2266,2.1551,-0.0007,-0.0076,0.0034,-0.0003,0.0000,0.0000,0.0000
3.9360,1,4.9246,0.8650,0.1739,-0.0006,0.0036,0.0007,0.0000,0.0000,0.0000
3.9360,2,7.9088,0.6419,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000
3.9360,3,8.2265,2.1551,-0.0007,-0.0076,0.0034,-0.0003,0.0000,0.0000,0.0000
3.9660,1,4.9246,0.8650,0.1739,-0.0006,0.0036,0.0007,0.0000,0.0000,0.0000
3.9660,2,7.9088,0.6419,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000
3.9660,3,8.2264,2.1550,-0.0007,-0.0076,0.0034,-0.0003,0.0000,0.0000,0.0000
4.0000,1,4.9246,0.8650,0.1739,-0.0006,0.0036,0.0007,0.0000,0.0000,0.0000
4.0000,2,7.9088,0.6419,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000
4.0000,3,8.2262,2.1550,-0.0007,-0.0076,0.0034,-0.0003,0.0000,0.0000,0.0000
4.0340,1,4.9246,0.8650,0.1739,-0.0006,0.0036,0.0007,0.0000,0.0000,0.0000
4.0340,2,7.9088,0.6419,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000
4.0340,3,8.2261,2.1550,-0.0007,-0.0076,0.0034,-0.0003,0.0000,0.0000,0.0000
4.0660,1,4.9246,0.8650,0.1739,-0.0006,0.0036,0.0007,0.0000,0.0000,0.0000
4.0660,2,7.9088,0.6419,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000
4.0660,3,8.2260,2.1550,-0.0007,-0.0076,0.0034,-0.0003,0.0000,0.0000,0.0000
4.1000,1,4.9246,0.8650,0.1739,-0.0006,0.0036,0.0007,0.0000,0.0000,0.0000
4.1000,2,7.9088,0.6419,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000
4.1000,3,8.2259,2.1549,-0.0007,-0.0076,0.0034,-0.0003,0.0000,0.0000,0.0000
4.1340,1,4.9246,0.8650,0.1739,-0.0006,0.0036,0.0007,0.0000,0.0000,0.0000
4.1340,2,7.9088,0.6419,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000
4.1340,3,8.2257,2.1549,-0.0007,-0.0076,0.0034,-0.0003,0.0000,0.0000,0.0000
4.1660,1,4.9246,0.8650,0.1739,-0.0006,0.0036,0.0007,0.0000,0.0000,0.0000
4.1660,2,7.9088,0.6419,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000
4.1660,3,8.2256,2.1549,-0.0007,-0.0076,0.0034,-0.0003,0.0000,0.0000,0.0000
4.2000,1,4.9246,0.8650,0.1739,-0.0006,0.0036,0.0007,0.0000,0.0000,0.0000
4.2000,2,7.9088,0.6419,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000
4.2000,3,8.2255,2.1549,-0.0008,-0.0076,0.0034,-0.0003,0.0000,0.0000,0.0000
4.2320,1,4.9246,0.8650,0.1739,-0.0006,0.0036,0.0007,0.0000,0.0000,0.0000
4.2320,2,7.9088,0.6419,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000
4.2320,3,8.2254,2.1549,-0.0008,-0.0076,0.0034,-0.0003,0.0000,0.0000,0.0000
4.2680,1,4.9246,0.8650,0.1739,-0.0006,0.0036,0.0007,0.0000,0.0000,0.0000
4.2680,2,7.9088,0.6419,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000
4.2680,3,8.2252,2.1548,-0.0008,-0.0076,0.0034,-0.0003,0.0000,0.0000,0.0000
4.3020,1,4.9246,0.8650,0.1739,-0.0006,0.0036,0.0007,0.0000,0.0000,0.0000
4.3020,2,7.9088,0.6419,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000
4.3020,3,8.2251,2.1548,-0.0008,-0.0076,0.0034,-0.0003,0.0000,0.0000,0.0000
4.3340,1,4.9246,0.8650,0.1739,-0.0006,0.0036,0.0007,0.0000,0.0000,0.0000
4.3340,2,7.9088,0.6419,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000
4.3340,3,8.2250,2.1548,-0.0008,-0.0076,0.0034,-0.0003,0.0000,0.0000,0.0000
4.3680,1,4.9246,0.8650,0.1739,-0.0006,0.0036,0.0007,0.0000,0.0000,0.0000
4.3680,2,7.9088,0.6419,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000
4.3680,3,8.2248,2.1548,-0.0008,-0.0076,0.0035,-0.0003,0.0000,0.0000,0.0000
4.4020,1,4.9246,0.8650,0.1739,-0.0006,0.0036,0.0007,0.0000,0.0000,0.0000
4.4020,2,7.9088,0.6419,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000
4.4020,3,8.2247,2.1547,-0.0008,-0.0076,0.0035,-0.0003,0.0000,0.0000,0.0000
4.4340,1,4.9246,0.8650,0.1739,-0.0006,0.0036,0.0007,0.0000,0.0000,0.0000
4.4340,2,7.9088,0.6419,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000
4.4340,3,8.2246,2.1547,-0.0008,-0.0076,0.0035,-0.0003,0.0000,0.0000,0.0000
4.4680,1,4.9246,0.8650,0.1739,-0.0006,0.0036,0.0007,0.0000,0.0000,0.0000
4.4680,2,7.9088,0.6419,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000
4.4680,3,8.2245,2.1547,-0.0008,-0.0076,0.0035,-0.0003,0.0000,0.0000,0.0000
4.5000,1,4.9246,0.8650,0.1739,-0.0006,0.0036,0.0007,0.0000,0.0000,0.0000
4.5000,2,7.9088,0.6419,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000
4.5000,3,8.2243,2.1547,-0.0008,-0.0076,0.0035,-0.0003,0.0000,0.0000,0.0000
4.5340,1,4.9246,0.8650,0.1739,-0.0006,0.0036,0.0007,0.0000,0.0000,0.0000
4.5340,2,7.9088,0.6419,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000
4.5340,3,8.2242,2.1546,-0.0008,-0.0076,0.0035,-0.0003,0.0000,0.0000,0.0000
4.5680,1,4.9246,0.8650,0.1739,-0.0006,0.0036,0.0007,0.0000,0.0000,0.0000
4.5680,2,7.9088,0.6419,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000
4.5680,3,8.2241,2.1546,-0.0008,-0.0076,0.0035,-0.0003,0.0000,0.0000,0.0000
4.6020,1,4.9246,0.8650,0.1739,-0.0006,0.0036,0.0007,0.0000,0.0000,0.0000
4.6020,2,7.9088,0.6419,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000
4.6020,3,8.2239,2.1546,-0.0008,-0.0076,0.0035,-0.0003,0.0000,0.0000,0.0000
4.6340,1,4.9246,0.8650,0.1739,-0.0006,0.0036,0.0007,0.0000,0.0000,0.0000
4.6340,2,7.9088,0.6419,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000
4.6340,3,8.2238,2.1546,-0.0008,-0.0076,0.0035,-0.0003,0.0000,0.0000,0.0000
4.6660,1,4.9246,0.8650,0.1739,-0.0006,0.0036,0.0007,0.0000,0.0000,0.0000
4.6660,2,7.9088,0.6419,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000
4.6660,3,8.2237,2.1545,-0.0008,-0.0076,0.0035,-0.0003,0.0000,0.0000,0.0000
4.7000,1,4.9246,0.8650,0.1739,-0.0006,0.0036,0.0007,0.0000,0.0000,0.0000
4.7000,2,7.9088,0.6419,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000
4.7000,3,8.2236,2.1545,-0.0008,-0.0076,0.0035,-0.0003,0.0000,0.0000,0.0000
4.7340,1,4.9246,0.8650,0.1739,-0.0006,0.0036,0.0007,0.0000,0.0000,0.0000
4.7340,2,7.9088,0.6419,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000
4.7340,3,8.2234,2.1545,-0.0008,-0.0076,0.0035,-0.0003,0.0000,0.0000,0.0000
4.7660,1,4.9246,0.8650,0.1739,-0.0006,0.0036,0.0007,0.0000,0.0000,0.0000
4.7660,2,7.9088,0.6419,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000
4.7660,3,8.2233,2.1545,-0.0008,-0.0076,0.0035,-0.0003,0.0000,0.0000,0.0000
4.8020,1,4.9246,0.8650,0.1739,-0.0006,0.0036,0.0007,0.0000,0.0000,0.0000
4.8020,2,7.9088,0.6419,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000
4.8020,3,8.2232,2.1544,-0.0008,-0.0076,0.0035,-0.0003,0.0000,0.0000,0.0000
4.8340,1,4.9246,0.8650,0.1739,-0.0006,0.0036,0.0007,0.0000,0.0000,0.0000
4.8340,2,7.9088,0.6419,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000
4.8340,3,8.2231,2.1544,-0.0008,-0.0076,0.0035,-0.0003,0.0000,0.0000,0.0000
4.8660,1,4.9246,0.8650,0.1739,-0.0006,0.0036,0.0007,0.0000,0.0000,0.0000
4.8660,2,7.9088,0.6419,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000
4.8660,3,8.2229,2.1544,-0.0008,-0.0076,0.0035,-0.0003,0.0000,0.0000,0.0000
4.9000,1,4.9246,0.8650,0.1739,-0.0006,0.0036,0.0007,0.0000,0.0000,0.0000
4.9000,2,7.9088,0.6419,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000
4.9000,3,8.2228,2.1544,-0.0008,-0.0076,0.0035,-0.0003,0.0000,0.0000,0.0000
4.9320,1,4.9246,0.8650,0.1739,-0.0006,0.0036,0.0007,0.0000,0.0000,0.0000
4.9320,2,7.9088,0.6419,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000
4.9320,3,8.2227,2.1544,-0.0008,-0.0076,0.0035,-0.0003,0.0000,0.0000,0.0000
4.9660,1,4.9246,0.8650,0.1739,-0.0006,0.0036,0.0007,0.0000,0.0000,0.0000
4.9660,2,7.9088,0.6419,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000
4.9660,3,8.2226,2.1543,-0.0008,-0.0076,0.0035,-0.0003,0.0000,0.0000,0.0000
5.0000,1,4.9246,0.8650,0.1739,-0.0006,0.0036,0.0007,0.0000,0.0000,0.0000
5.0000,2,7.9088,0.6419,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000
5.0000,3,8.2224,2.1543,-0.0008,-0.0076,0.0035,-0.0003,0.0000,0.0000,0.0000
5.0320,1,4.9246,0.8650,0.1739,-0.0006,0.0036,0.0007,0.0000,0.0000,0.0000
5.0320,2,7.9088,0.6419,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000
5.0320,3,8.2223,2.1543,-0.0008,-0.0076,0.0035,-0.0003,0.0000,0.0000,0.0000
5.0660,1,4.9246,0.8650,0.1739,-0.0006,0.0036,0.0007,0.0000,0.0000,0.0000
5.0660,2,7.9088,0.6419,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000
5.0660,3,8.2222,2.1543,-0.0009,-0.0076,0.0035,-0.0003,0.0000,0.0000,0.0000
5.1020,1,4.9246,0.8650,0.1739,-0.0006,0.0036,0.0007,0.0000,0.0000,0.0000
5.1020,2,7.9088,0.6419,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000
5.1020,3,8.2220,2.1542,-0.0009,-0.0076,0.0035,-0.0003,0.0000,0.0000,0.0000
5.1360,1,4.9246,0.8650,0.1739,-0.0006,0.0036,0.0007,0.0000,0.0000,0.0000
5.1360,2,7.9088,0.6419,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000
5.1360,3,8.2219,2.1542,-0.0009,-0.0076,0.0035,-0.0003,0.0000,0.0000,0.0000
5.1680,1,4.9246,0.8650,0.1739,-0.0006,0.0036,0.0007,0.0000,0.0000,0.0000
5.1680,2,7.9088,0.6419,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000
5.1680,3,8.2218,2.1542,-0.0009,-0.0076,0.0035,-0.0003,0.0000,0.0000,0.0000
5.2020,1,4.9246,0.8650,0.1739,-0.0006,0.0036,0.0007,0.0000,0.0000,0.0000
5.2020,2,7.9088,0.6419,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000
5.2020,3,8.2217,2.1542,-0.0009,-0.0076,0.0035,-0.0003,0.0000,0.0000,0.0000
5.2340,1,4.9246,0.8650,0.1739,-0.0006,0.0036,0.0007,0.0000,0.0000,0.0000
5.2340,2,7.9088,0.6419,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000
5.2340,3,8.2215,2.1541,-0.0009,-0.0076,0.0035,-0.0003,0.0000,0.0000,0.0000
5.2660,1,4.9246,0.8650,0.1739,-0.0006,0.0036,0.0007,0.0000,0.0000,0.0000
5.2660,2,7.9088,0.6419,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000
5.2660,3,8.2214,2.1541,-0.0009,-0.0076,0.0035,-0.0003,0.0000,0.0000,0.0000
5.3020,1,4.9246,0.8650,0.1739,-0.0006,0.0036,0.0007,0.0000,0.0000,0.0000
5.3020,2,7.9088,0.6419,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000
5.3020,3,8.2213,2.1541,-0.0009,-0.0076,0.0035,-0.0003,0.0000,0.0000,0.0000
5.3340,1,4.9246,0.8650,0.1739,-0.0006,0.0036,0.0007,0.0000,0.0000,0.0000
5.3340,2,7.9088,0.6419,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000
5.3340,3,8.2212,2.1541,-0.0009,-0.0076,0.0035,-0.0003,0.0000,0.0000,0.0000
5.3660,1,4.9246,0.8650,0.1739,-0.0006,0.0036,0.0007,0.0000,0.0000,0.0000
5.3660,2,7.9088,0.6419,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000
5.3660,3,8.2210,2.1540,-0.0009,-0.0076,0.0035,-0.0003,0.0000,0.0000,0.0000
5.4020,1,4.9246,0.8650,0.1739,-0.0006,0.0036,0.0007,0.0000,0.0000,0.0000
5.4020,2,7.9088,0.6419,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000
5.4020,3,8.2209,2.1540,-0.0009,-0.0076,0.0035,-0.0003,0.0000,0.0000,0.0000
5.4340,1,4.9246,0.8650,0.1739,-0.0006,0.0036,0.0007,0.0000,0.0000,0.0000
5.4340,2,7.9088,0.6419,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000
5.4340,3,8.2208,2.1540,-0.0009,-0.0076,0.0035,-0.0003,0.0000,0.0000,0.0000
5.4680,1,4.9246,0.8650,0.1739,-0.0006,0.0036,0.0007,0.0000,0.0000,0.0000
5.4680,2,7.9088,0.6419,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000
5.4680,3,8.2206,2.1540,-0.0009,-0.0076,0.0035,-0.0003,0.0000,0.0000,0.0000
5.5000,1,4.9246,0.8650,0.1739,-0.0006,0.0036,0.0007,0.0000,0.0000,0.0000
5.5000,2,7.9088,0.6419,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000
5.5000,3,8.2205,2.1539,-0.0009,-0.0076,0.0035,-0.0003,0.0000,0.0000,0.0000
5.5320,1,4.9246,0.8650,0.1739,-0.0006,0.0036,0.0007,0.0000,0.0000,0.0000
5.5320,2,7.9088,0.6419,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000
5.5320,3,8.2204,2.1539,-0.0009,-0.0076,0.0035,-0.0003,0.0000,0.0000,0.0000
5.5660,1,4.9246,0.8650,0.1739,-0.0006,0.0036,0.0007,0.0000,0.0000,0.0000
5.5660,2,7.9088,0.6419,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000
5.5660,3,8.2203,2.1539,-0.0009,-0.0076,0.0035,-0.0003,0.0000,0.0000,0.0000
5.6000,1,4.9246,0.8650,0.1739,-0.0006,0.0036,0.0007,0.0000,0.0000,0.0000
5.6000,2,7.9088,0.6419,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000
5.6000,3,8.2201,2.1539,-0.0009,-0.0076,0.0035,-0.0003,0.0000,0.0000,0.0000
5.6360,1,4.9246,0.8650,0.1739,-0.0006,0.0036,0.0007,0.0000,0.0000,0.0000
